"campaign" "pdays" "previous" "poutcome"
"25910" 1 175 1 "other"
"25911" 4 -1 0 "unknown"
"25912" 2 -1 0 "unknown"
"25913" 1 169 2 "failure"
"25914" 10 -1 0 "unknown"
"25915" 6 -1 0 "unknown"
"25916" 1 -1 0 "unknown"
"25917" 1 183 1 "other"
"25918" 1 -1 0 "unknown"
"25919" 2 -1 0 "unknown"
"25920" 2 198 1 "failure"
"25921" 3 -1 0 "unknown"
"25922" 2 -1 0 "unknown"
"25923" 2 -1 0 "unknown"
"25924" 1 -1 0 "unknown"
"25925" 1 -1 0 "unknown"
"25926" 1 -1 0 "unknown"
"25927" 2 183 1 "failure"
"25928" 1 -1 0 "unknown"
"25929" 1 -1 0 "unknown"
"25930" 1 -1 0 "unknown"
"25931" 1 -1 0 "unknown"
"25932" 1 131 2 "failure"
"25933" 3 -1 0 "unknown"
"25934" 1 183 2 "failure"
"25935" 1 -1 0 "unknown"
"25936" 1 -1 0 "unknown"
"25937" 1 -1 0 "unknown"
"25938" 1 166 1 "failure"
"25939" 1 -1 0 "unknown"
"25940" 1 -1 0 "unknown"
"25941" 2 -1 0 "unknown"
"25942" 1 183 1 "failure"
"25943" 1 -1 0 "unknown"
"25944" 1 -1 0 "unknown"
"25945" 1 -1 0 "unknown"
"25946" 2 152 5 "failure"
"25947" 1 170 2 "failure"
"25948" 1 127 5 "failure"
"25949" 2 -1 0 "unknown"
"25950" 1 113 1 "failure"
"25951" 1 183 1 "failure"
"25952" 2 -1 0 "unknown"
"25953" 2 -1 0 "unknown"
"25954" 1 -1 0 "unknown"
"25955" 1 -1 0 "unknown"
"25956" 1 174 2 "other"
"25957" 2 -1 0 "unknown"
"25958" 1 -1 0 "unknown"
"25959" 1 180 4 "failure"
"25960" 1 -1 0 "unknown"
"25961" 5 -1 0 "unknown"
"25962" 3 -1 0 "unknown"
"25963" 3 7 4 "success"
"25964" 1 -1 0 "unknown"
"25965" 1 133 1 "failure"
"25966" 4 -1 0 "unknown"
"25967" 1 189 1 "failure"
"25968" 1 -1 0 "unknown"
"25969" 2 119 4 "failure"
"25970" 2 -1 0 "unknown"
"25971" 2 -1 0 "unknown"
"25972" 2 -1 0 "unknown"
"25973" 2 -1 0 "unknown"
"25974" 2 184 2 "failure"
"25975" 2 -1 0 "unknown"
"25976" 2 -1 0 "unknown"
"25977" 2 174 1 "other"
"25978" 3 -1 0 "unknown"
"25979" 2 -1 0 "unknown"
"25980" 2 -1 0 "unknown"
"25981" 3 -1 0 "unknown"
"25982" 2 -1 0 "unknown"
"25983" 2 -1 0 "unknown"
"25984" 3 -1 0 "unknown"
"25985" 3 195 2 "other"
"25986" 2 -1 0 "unknown"
"25987" 2 104 4 "failure"
"25988" 2 -1 0 "unknown"
"25989" 3 -1 0 "unknown"
"25990" 2 145 3 "failure"
"25991" 2 -1 0 "unknown"
"25992" 3 -1 0 "unknown"
"25993" 3 -1 0 "unknown"
"25994" 2 -1 0 "unknown"
"25995" 3 -1 0 "unknown"
"25996" 4 -1 0 "unknown"
"25997" 4 -1 0 "unknown"
"25998" 2 -1 0 "unknown"
"25999" 3 -1 0 "unknown"
"26000" 2 -1 0 "unknown"
"26001" 4 -1 0 "unknown"
"26002" 2 -1 0 "unknown"
"26003" 3 -1 0 "unknown"
"26004" 3 183 2 "other"
"26005" 2 -1 0 "unknown"
"26006" 2 -1 0 "unknown"
"26007" 2 121 2 "success"
"26008" 2 -1 0 "unknown"
"26009" 4 -1 0 "unknown"
"26010" 3 188 2 "other"
"26011" 2 -1 0 "unknown"
"26012" 2 160 1 "failure"
"26013" 2 -1 0 "unknown"
"26014" 3 -1 0 "unknown"
"26015" 2 175 1 "failure"
"26016" 2 111 6 "failure"
"26017" 2 -1 0 "unknown"
"26018" 2 -1 0 "unknown"
"26019" 3 -1 0 "unknown"
"26020" 2 -1 0 "unknown"
"26021" 2 190 2 "failure"
"26022" 5 -1 0 "unknown"
"26023" 2 -1 0 "unknown"
"26024" 3 -1 0 "unknown"
"26025" 5 -1 0 "unknown"
"26026" 2 -1 0 "unknown"
"26027" 3 -1 0 "unknown"
"26028" 3 170 2 "failure"
"26029" 2 -1 0 "unknown"
"26030" 3 -1 0 "unknown"
"26031" 4 173 1 "failure"
"26032" 2 -1 0 "unknown"
"26033" 2 -1 0 "unknown"
"26034" 2 -1 0 "unknown"
"26035" 3 117 2 "other"
"26036" 2 133 3 "failure"
"26037" 2 -1 0 "unknown"
"26038" 2 -1 0 "unknown"
"26039" 2 180 1 "other"
"26040" 5 -1 0 "unknown"
"26041" 3 -1 0 "unknown"
"26042" 2 -1 0 "unknown"
"26043" 2 -1 0 "unknown"
"26044" 3 160 1 "failure"
"26045" 3 -1 0 "unknown"
"26046" 2 -1 0 "unknown"
"26047" 3 174 1 "failure"
"26048" 4 126 1 "failure"
"26049" 3 -1 0 "unknown"
"26050" 2 -1 0 "unknown"
"26051" 3 173 6 "failure"
"26052" 3 111 3 "failure"
"26053" 5 -1 0 "unknown"
"26054" 5 -1 0 "unknown"
"26055" 3 -1 0 "unknown"
"26056" 2 153 1 "failure"
"26057" 2 -1 0 "unknown"
"26058" 4 107 2 "failure"
"26059" 2 90 6 "failure"
"26060" 2 -1 0 "unknown"
"26061" 5 170 3 "failure"
"26062" 2 175 12 "other"
"26063" 2 -1 0 "unknown"
"26064" 2 -1 0 "unknown"
"26065" 3 -1 0 "unknown"
"26066" 2 -1 0 "unknown"
"26067" 2 -1 0 "unknown"
"26068" 3 -1 0 "unknown"
"26069" 2 -1 0 "unknown"
"26070" 2 174 2 "success"
"26071" 4 -1 0 "unknown"
"26072" 2 -1 0 "unknown"
"26073" 2 -1 0 "unknown"
"26074" 2 170 3 "failure"
"26075" 2 -1 0 "unknown"
"26076" 2 -1 0 "unknown"
"26077" 2 -1 0 "unknown"
"26078" 3 117 3 "failure"
"26079" 2 -1 0 "unknown"
"26080" 3 -1 0 "unknown"
"26081" 2 -1 0 "unknown"
"26082" 3 -1 0 "unknown"
"26083" 3 99 5 "failure"
"26084" 4 -1 0 "unknown"
"26085" 2 -1 0 "unknown"
"26086" 4 -1 0 "unknown"
"26087" 2 -1 0 "unknown"
"26088" 3 -1 0 "unknown"
"26089" 3 -1 0 "unknown"
"26090" 4 -1 0 "unknown"
"26091" 2 -1 0 "unknown"
"26092" 3 -1 0 "unknown"
"26093" 6 -1 0 "unknown"
"26094" 3 -1 0 "unknown"
"26095" 7 -1 0 "unknown"
"26096" 4 -1 0 "unknown"
"26097" 3 111 7 "failure"
"26098" 2 -1 0 "unknown"
"26099" 2 -1 0 "unknown"
"26100" 5 -1 0 "unknown"
"26101" 2 27 1 "success"
"26102" 2 167 3 "other"
"26103" 2 124 1 "failure"
"26104" 3 -1 0 "unknown"
"26105" 3 -1 0 "unknown"
"26106" 2 -1 0 "unknown"
"26107" 2 -1 0 "unknown"
"26108" 3 -1 0 "unknown"
"26109" 3 133 3 "failure"
"26110" 2 -1 0 "unknown"
"26111" 3 -1 0 "unknown"
"26112" 4 -1 0 "unknown"
"26113" 2 174 1 "failure"
"26114" 4 -1 0 "unknown"
"26115" 2 -1 0 "unknown"
"26116" 2 153 1 "other"
"26117" 2 -1 0 "unknown"
"26118" 2 187 3 "failure"
"26119" 2 -1 0 "unknown"
"26120" 3 -1 0 "unknown"
"26121" 3 -1 0 "unknown"
"26122" 3 166 3 "other"
"26123" 5 -1 0 "unknown"
"26124" 2 -1 0 "unknown"
"26125" 7 -1 0 "unknown"
"26126" 2 -1 0 "unknown"
"26127" 2 -1 0 "unknown"
"26128" 2 174 3 "success"
"26129" 5 -1 0 "unknown"
"26130" 2 -1 0 "unknown"
"26131" 7 -1 0 "unknown"
"26132" 6 189 1 "other"
"26133" 4 100 2 "failure"
"26134" 3 -1 0 "unknown"
"26135" 6 -1 0 "unknown"
"26136" 2 170 3 "other"
"26137" 6 -1 0 "unknown"
"26138" 7 112 4 "other"
"26139" 3 -1 0 "unknown"
"26140" 2 -1 0 "unknown"
"26141" 3 -1 0 "unknown"
"26142" 2 -1 0 "unknown"
"26143" 2 -1 0 "unknown"
"26144" 3 -1 0 "unknown"
"26145" 2 147 4 "failure"
"26146" 3 -1 0 "unknown"
"26147" 7 -1 0 "unknown"
"26148" 2 -1 0 "unknown"
"26149" 3 -1 0 "unknown"
"26150" 5 198 2 "failure"
"26151" 6 -1 0 "unknown"
"26152" 6 -1 0 "unknown"
"26153" 2 171 3 "success"
"26154" 6 -1 0 "unknown"
"26155" 7 -1 0 "unknown"
"26156" 2 119 2 "success"
"26157" 3 -1 0 "unknown"
"26158" 2 -1 0 "unknown"
"26159" 2 -1 0 "unknown"
"26160" 2 -1 0 "unknown"
"26161" 2 -1 0 "unknown"
"26162" 2 -1 0 "unknown"
"26163" 3 -1 0 "unknown"
"26164" 2 184 1 "other"
"26165" 7 -1 0 "unknown"
"26166" 2 -1 0 "unknown"
"26167" 2 -1 0 "unknown"
"26168" 2 -1 0 "unknown"
"26169" 2 -1 0 "unknown"
"26170" 6 191 2 "failure"
"26171" 1 183 4 "failure"
"26172" 3 -1 0 "unknown"
"26173" 1 -1 0 "unknown"
"26174" 1 -1 0 "unknown"
"26175" 1 -1 0 "unknown"
"26176" 1 -1 0 "unknown"
"26177" 1 197 1 "failure"
"26178" 3 -1 0 "unknown"
"26179" 5 171 2 "failure"
"26180" 1 -1 0 "unknown"
"26181" 2 -1 0 "unknown"
"26182" 1 -1 0 "unknown"
"26183" 3 -1 0 "unknown"
"26184" 2 -1 0 "unknown"
"26185" 1 -1 0 "unknown"
"26186" 3 -1 0 "unknown"
"26187" 1 -1 0 "unknown"
"26188" 1 -1 0 "unknown"
"26189" 1 -1 0 "unknown"
"26190" 1 -1 0 "unknown"
"26191" 2 106 2 "success"
"26192" 1 -1 0 "unknown"
"26193" 1 128 2 "failure"
"26194" 1 -1 0 "unknown"
"26195" 1 136 4 "failure"
"26196" 1 -1 0 "unknown"
"26197" 2 174 2 "failure"
"26198" 1 -1 0 "unknown"
"26199" 1 -1 0 "unknown"
"26200" 1 -1 0 "unknown"
"26201" 1 -1 0 "unknown"
"26202" 8 -1 0 "unknown"
"26203" 1 184 1 "failure"
"26204" 1 -1 0 "unknown"
"26205" 1 -1 0 "unknown"
"26206" 1 184 1 "failure"
"26207" 1 184 1 "failure"
"26208" 1 101 4 "other"
"26209" 1 -1 0 "unknown"
"26210" 1 -1 0 "unknown"
"26211" 4 -1 0 "unknown"
"26212" 1 -1 0 "unknown"
"26213" 1 -1 0 "unknown"
"26214" 1 189 4 "failure"
"26215" 1 -1 0 "unknown"
"26216" 1 167 2 "failure"
"26217" 1 -1 0 "unknown"
"26218" 1 -1 0 "unknown"
"26219" 1 -1 0 "unknown"
"26220" 9 -1 0 "unknown"
"26221" 2 -1 0 "unknown"
"26222" 1 -1 0 "unknown"
"26223" 1 -1 0 "unknown"
"26224" 1 -1 0 "unknown"
"26225" 1 -1 0 "unknown"
"26226" 1 -1 0 "unknown"
"26227" 1 -1 0 "unknown"
"26228" 5 -1 0 "unknown"
"26229" 1 -1 0 "unknown"
"26230" 4 -1 0 "unknown"
"26231" 1 183 4 "failure"
"26232" 1 -1 0 "unknown"
"26233" 2 -1 0 "unknown"
"26234" 1 -1 0 "unknown"
"26235" 1 176 2 "failure"
"26236" 1 105 2 "other"
"26237" 1 -1 0 "unknown"
"26238" 1 139 1 "failure"
"26239" 1 191 1 "failure"
"26240" 1 -1 0 "unknown"
"26241" 1 167 1 "other"
"26242" 1 -1 0 "unknown"
"26243" 2 183 2 "failure"
"26244" 2 -1 0 "unknown"
"26245" 1 -1 0 "unknown"
"26246" 1 -1 0 "unknown"
"26247" 1 -1 0 "unknown"
"26248" 1 -1 0 "unknown"
"26249" 1 185 2 "failure"
"26250" 1 -1 0 "unknown"
"26251" 1 -1 0 "unknown"
"26252" 1 -1 0 "unknown"
"26253" 1 -1 0 "unknown"
"26254" 1 -1 0 "unknown"
"26255" 2 -1 0 "unknown"
"26256" 1 -1 0 "unknown"
"26257" 5 -1 0 "unknown"
"26258" 1 196 1 "failure"
"26259" 1 -1 0 "unknown"
"26260" 4 -1 0 "unknown"
"26261" 6 -1 0 "unknown"
"26262" 1 190 1 "failure"
"26263" 2 -1 0 "unknown"
"26264" 1 -1 0 "unknown"
"26265" 1 91 2 "failure"
"26266" 1 -1 0 "unknown"
"26267" 1 -1 0 "unknown"
"26268" 2 122 1 "failure"
"26269" 1 -1 0 "unknown"
"26270" 1 134 1 "failure"
"26271" 1 -1 0 "unknown"
"26272" 1 -1 0 "unknown"
"26273" 1 -1 0 "unknown"
"26274" 2 -1 0 "unknown"
"26275" 1 -1 0 "unknown"
"26276" 1 -1 0 "unknown"
"26277" 5 -1 0 "unknown"
"26278" 2 -1 0 "unknown"
"26279" 1 -1 0 "unknown"
"26280" 1 -1 0 "unknown"
"26281" 1 -1 0 "unknown"
"26282" 1 -1 0 "unknown"
"26283" 1 178 4 "failure"
"26284" 1 -1 0 "unknown"
"26285" 1 -1 0 "unknown"
"26286" 1 -1 0 "unknown"
"26287" 1 -1 0 "unknown"
"26288" 1 -1 0 "unknown"
"26289" 5 -1 0 "unknown"
"26290" 1 -1 0 "unknown"
"26291" 2 -1 0 "unknown"
"26292" 1 185 3 "failure"
"26293" 1 -1 0 "unknown"
"26294" 1 -1 0 "unknown"
"26295" 1 -1 0 "unknown"
"26296" 2 105 2 "success"
"26297" 1 -1 0 "unknown"
"26298" 1 171 1 "failure"
"26299" 1 -1 0 "unknown"
"26300" 2 -1 0 "unknown"
"26301" 1 -1 0 "unknown"
"26302" 1 -1 0 "unknown"
"26303" 6 -1 0 "unknown"
"26304" 2 -1 0 "unknown"
"26305" 1 -1 0 "unknown"
"26306" 6 -1 0 "unknown"
"26307" 1 -1 0 "unknown"
"26308" 1 -1 0 "unknown"
"26309" 1 -1 0 "unknown"
"26310" 1 -1 0 "unknown"
"26311" 1 127 1 "failure"
"26312" 4 -1 0 "unknown"
"26313" 4 -1 0 "unknown"
"26314" 4 -1 0 "unknown"
"26315" 1 -1 0 "unknown"
"26316" 1 -1 0 "unknown"
"26317" 1 -1 0 "unknown"
"26318" 1 -1 0 "unknown"
"26319" 1 104 2 "other"
"26320" 1 -1 0 "unknown"
"26321" 1 -1 0 "unknown"
"26322" 1 127 2 "failure"
"26323" 2 -1 0 "unknown"
"26324" 1 -1 0 "unknown"
"26325" 1 -1 0 "unknown"
"26326" 1 190 1 "failure"
"26327" 1 -1 0 "unknown"
"26328" 3 -1 0 "unknown"
"26329" 1 -1 0 "unknown"
"26330" 1 -1 0 "unknown"
"26331" 1 100 10 "other"
"26332" 1 190 2 "failure"
"26333" 1 -1 0 "unknown"
"26334" 1 -1 0 "unknown"
"26335" 1 -1 0 "unknown"
"26336" 5 -1 0 "unknown"
"26337" 2 -1 0 "unknown"
"26338" 1 -1 0 "unknown"
"26339" 6 176 4 "failure"
"26340" 2 -1 0 "unknown"
"26341" 6 -1 0 "unknown"
"26342" 1 -1 0 "unknown"
"26343" 1 -1 0 "unknown"
"26344" 1 -1 0 "unknown"
"26345" 1 -1 0 "unknown"
"26346" 2 -1 0 "unknown"
"26347" 1 -1 0 "unknown"
"26348" 1 -1 0 "unknown"
"26349" 1 -1 0 "unknown"
"26350" 1 170 1 "other"
"26351" 6 -1 0 "unknown"
"26352" 1 -1 0 "unknown"
"26353" 1 -1 0 "unknown"
"26354" 1 190 1 "failure"
"26355" 2 -1 0 "unknown"
"26356" 1 -1 0 "unknown"
"26357" 2 -1 0 "unknown"
"26358" 1 -1 0 "unknown"
"26359" 1 -1 0 "unknown"
"26360" 2 -1 0 "unknown"
"26361" 1 -1 0 "unknown"
"26362" 3 -1 0 "unknown"
"26363" 1 157 1 "failure"
"26364" 2 -1 0 "unknown"
"26365" 5 -1 0 "unknown"
"26366" 2 -1 0 "unknown"
"26367" 1 177 1 "failure"
"26368" 1 -1 0 "unknown"
"26369" 1 167 1 "failure"
"26370" 1 190 1 "failure"
"26371" 1 -1 0 "unknown"
"26372" 2 -1 0 "unknown"
"26373" 2 -1 0 "unknown"
"26374" 1 -1 0 "unknown"
"26375" 1 -1 0 "unknown"
"26376" 1 -1 0 "unknown"
"26377" 1 -1 0 "unknown"
"26378" 2 -1 0 "unknown"
"26379" 1 -1 0 "unknown"
"26380" 1 -1 0 "unknown"
"26381" 1 -1 0 "unknown"
"26382" 1 -1 0 "unknown"
"26383" 2 190 4 "other"
"26384" 1 -1 0 "unknown"
"26385" 1 -1 0 "unknown"
"26386" 2 136 3 "failure"
"26387" 1 -1 0 "unknown"
"26388" 1 -1 0 "unknown"
"26389" 1 -1 0 "unknown"
"26390" 1 183 2 "failure"
"26391" 1 126 1 "failure"
"26392" 1 -1 0 "unknown"
"26393" 1 -1 0 "unknown"
"26394" 5 -1 0 "unknown"
"26395" 2 129 4 "failure"
"26396" 4 -1 0 "unknown"
"26397" 1 -1 0 "unknown"
"26398" 4 -1 0 "unknown"
"26399" 1 155 14 "failure"
"26400" 2 -1 0 "unknown"
"26401" 6 177 9 "failure"
"26402" 1 -1 0 "unknown"
"26403" 1 -1 0 "unknown"
"26404" 1 183 1 "failure"
"26405" 1 164 2 "failure"
"26406" 2 184 1 "failure"
"26407" 1 -1 0 "unknown"
"26408" 1 -1 0 "unknown"
"26409" 1 -1 0 "unknown"
"26410" 1 -1 0 "unknown"
"26411" 1 113 8 "failure"
"26412" 3 -1 0 "unknown"
"26413" 1 -1 0 "unknown"
"26414" 3 -1 0 "unknown"
"26415" 1 -1 0 "unknown"
"26416" 1 -1 0 "unknown"
"26417" 1 -1 0 "unknown"
"26418" 1 -1 0 "unknown"
"26419" 1 -1 0 "unknown"
"26420" 2 181 11 "failure"
"26421" 1 -1 0 "unknown"
"26422" 1 -1 0 "unknown"
"26423" 2 -1 0 "unknown"
"26424" 1 -1 0 "unknown"
"26425" 2 -1 0 "unknown"
"26426" 1 -1 0 "unknown"
"26427" 1 -1 0 "unknown"
"26428" 1 122 6 "failure"
"26429" 1 -1 0 "unknown"
"26430" 1 -1 0 "unknown"
"26431" 3 -1 0 "unknown"
"26432" 1 -1 0 "unknown"
"26433" 1 -1 0 "unknown"
"26434" 2 -1 0 "unknown"
"26435" 1 167 1 "failure"
"26436" 1 122 2 "failure"
"26437" 1 -1 0 "unknown"
"26438" 1 170 4 "other"
"26439" 2 -1 0 "unknown"
"26440" 1 -1 0 "unknown"
"26441" 2 -1 0 "unknown"
"26442" 2 -1 0 "unknown"
"26443" 4 190 2 "failure"
"26444" 3 -1 0 "unknown"
"26445" 1 171 4 "other"
"26446" 1 177 1 "failure"
"26447" 1 -1 0 "unknown"
"26448" 1 183 1 "failure"
"26449" 1 -1 0 "unknown"
"26450" 1 -1 0 "unknown"
"26451" 2 195 6 "failure"
"26452" 1 -1 0 "unknown"
"26453" 1 -1 0 "unknown"
"26454" 5 177 3 "failure"
"26455" 1 178 5 "failure"
"26456" 4 -1 0 "unknown"
"26457" 2 -1 0 "unknown"
"26458" 1 -1 0 "unknown"
"26459" 1 -1 0 "unknown"
"26460" 1 -1 0 "unknown"
"26461" 1 -1 0 "unknown"
"26462" 1 -1 0 "unknown"
"26463" 1 -1 0 "unknown"
"26464" 1 188 1 "success"
"26465" 1 -1 0 "unknown"
"26466" 1 -1 0 "unknown"
"26467" 3 -1 0 "unknown"
"26468" 3 -1 0 "unknown"
"26469" 6 177 4 "failure"
"26470" 2 -1 0 "unknown"
"26471" 1 118 1 "other"
"26472" 3 -1 0 "unknown"
"26473" 3 -1 0 "unknown"
"26474" 2 -1 0 "unknown"
"26475" 2 -1 0 "unknown"
"26476" 2 -1 0 "unknown"
"26477" 2 -1 0 "unknown"
"26478" 2 -1 0 "unknown"
"26479" 3 149 4 "failure"
"26480" 5 -1 0 "unknown"
"26481" 2 -1 0 "unknown"
"26482" 1 -1 0 "unknown"
"26483" 3 -1 0 "unknown"
"26484" 5 -1 0 "unknown"
"26485" 1 -1 0 "unknown"
"26486" 7 153 4 "failure"
"26487" 4 -1 0 "unknown"
"26488" 2 -1 0 "unknown"
"26489" 3 139 6 "failure"
"26490" 1 -1 0 "unknown"
"26491" 1 -1 0 "unknown"
"26492" 3 -1 0 "unknown"
"26493" 1 -1 0 "unknown"
"26494" 3 -1 0 "unknown"
"26495" 2 -1 0 "unknown"
"26496" 1 -1 0 "unknown"
"26497" 2 -1 0 "unknown"
"26498" 1 -1 0 "unknown"
"26499" 1 183 2 "failure"
"26500" 1 -1 0 "unknown"
"26501" 2 -1 0 "unknown"
"26502" 1 -1 0 "unknown"
"26503" 2 122 2 "other"
"26504" 1 -1 0 "unknown"
"26505" 1 -1 0 "unknown"
"26506" 1 -1 0 "unknown"
"26507" 1 -1 0 "unknown"
"26508" 2 -1 0 "unknown"
"26509" 3 -1 0 "unknown"
"26510" 3 -1 0 "unknown"
"26511" 2 -1 0 "unknown"
"26512" 1 91 1 "failure"
"26513" 2 -1 0 "unknown"
"26514" 1 -1 0 "unknown"
"26515" 2 183 2 "failure"
"26516" 2 -1 0 "unknown"
"26517" 2 149 3 "failure"
"26518" 4 190 1 "failure"
"26519" 2 -1 0 "unknown"
"26520" 1 104 1 "failure"
"26521" 1 -1 0 "unknown"
"26522" 1 -1 0 "unknown"
"26523" 1 -1 0 "unknown"
"26524" 1 -1 0 "unknown"
"26525" 1 -1 0 "unknown"
"26526" 1 -1 0 "unknown"
"26527" 1 -1 0 "unknown"
"26528" 1 -1 0 "unknown"
"26529" 1 -1 0 "unknown"
"26530" 1 -1 0 "unknown"
"26531" 1 -1 0 "unknown"
"26532" 1 -1 0 "unknown"
"26533" 1 -1 0 "unknown"
"26534" 1 -1 0 "unknown"
"26535" 1 155 2 "failure"
"26536" 4 -1 0 "unknown"
"26537" 1 -1 0 "unknown"
"26538" 1 -1 0 "unknown"
"26539" 1 -1 0 "unknown"
"26540" 1 189 2 "failure"
"26541" 1 -1 0 "unknown"
"26542" 1 -1 0 "unknown"
"26543" 1 -1 0 "unknown"
"26544" 1 -1 0 "unknown"
"26545" 1 -1 0 "unknown"
"26546" 8 190 2 "failure"
"26547" 2 -1 0 "unknown"
"26548" 1 -1 0 "unknown"
"26549" 3 -1 0 "unknown"
"26550" 1 -1 0 "unknown"
"26551" 2 -1 0 "unknown"
"26552" 1 -1 0 "unknown"
"26553" 2 -1 0 "unknown"
"26554" 4 -1 0 "unknown"
"26555" 5 135 1 "failure"
"26556" 2 -1 0 "unknown"
"26557" 1 -1 0 "unknown"
"26558" 1 183 2 "failure"
"26559" 1 -1 0 "unknown"
"26560" 1 -1 0 "unknown"
"26561" 1 170 1 "failure"
"26562" 2 -1 0 "unknown"
"26563" 1 -1 0 "unknown"
"26564" 1 -1 0 "unknown"
"26565" 1 -1 0 "unknown"
"26566" 2 183 2 "failure"
"26567" 1 -1 0 "unknown"
"26568" 1 -1 0 "unknown"
"26569" 2 92 4 "failure"
"26570" 2 -1 0 "unknown"
"26571" 2 -1 0 "unknown"
"26572" 2 -1 0 "unknown"
"26573" 2 -1 0 "unknown"
"26574" 1 -1 0 "unknown"
"26575" 1 -1 0 "unknown"
"26576" 1 -1 0 "unknown"
"26577" 1 177 2 "failure"
"26578" 1 -1 0 "unknown"
"26579" 1 101 2 "failure"
"26580" 2 195 1 "other"
"26581" 2 133 1 "failure"
"26582" 1 -1 0 "unknown"
"26583" 1 -1 0 "unknown"
"26584" 1 -1 0 "unknown"
"26585" 1 -1 0 "unknown"
"26586" 1 -1 0 "unknown"
"26587" 1 -1 0 "unknown"
"26588" 1 -1 0 "unknown"
"26589" 1 -1 0 "unknown"
"26590" 2 -1 0 "unknown"
"26591" 1 -1 0 "unknown"
"26592" 1 -1 0 "unknown"
"26593" 3 106 2 "failure"
"26594" 3 -1 0 "unknown"
"26595" 1 -1 0 "unknown"
"26596" 1 -1 0 "unknown"
"26597" 3 -1 0 "unknown"
"26598" 2 -1 0 "unknown"
"26599" 2 -1 0 "unknown"
"26600" 1 -1 0 "unknown"
"26601" 1 -1 0 "unknown"
"26602" 1 -1 0 "unknown"
"26603" 2 -1 0 "unknown"
"26604" 1 -1 0 "unknown"
"26605" 1 -1 0 "unknown"
"26606" 1 -1 0 "unknown"
"26607" 2 171 3 "failure"
"26608" 2 -1 0 "unknown"
"26609" 2 -1 0 "unknown"
"26610" 5 -1 0 "unknown"
"26611" 3 183 1 "failure"
"26612" 1 -1 0 "unknown"
"26613" 2 156 2 "other"
"26614" 1 -1 0 "unknown"
"26615" 2 189 1 "failure"
"26616" 2 -1 0 "unknown"
"26617" 2 -1 0 "unknown"
"26618" 2 154 1 "failure"
"26619" 7 133 1 "failure"
"26620" 2 -1 0 "unknown"
"26621" 3 -1 0 "unknown"
"26622" 3 -1 0 "unknown"
"26623" 2 -1 0 "unknown"
"26624" 4 -1 0 "unknown"
"26625" 2 100 6 "other"
"26626" 4 -1 0 "unknown"
"26627" 2 -1 0 "unknown"
"26628" 2 -1 0 "unknown"
"26629" 2 -1 0 "unknown"
"26630" 3 -1 0 "unknown"
"26631" 2 -1 0 "unknown"
"26632" 1 100 2 "failure"
"26633" 1 -1 0 "unknown"
"26634" 1 -1 0 "unknown"
"26635" 2 -1 0 "unknown"
"26636" 1 -1 0 "unknown"
"26637" 4 -1 0 "unknown"
"26638" 1 -1 0 "unknown"
"26639" 2 -1 0 "unknown"
"26640" 2 -1 0 "unknown"
"26641" 1 -1 0 "unknown"
"26642" 1 -1 0 "unknown"
"26643" 2 -1 0 "unknown"
"26644" 6 -1 0 "unknown"
"26645" 2 -1 0 "unknown"
"26646" 1 -1 0 "unknown"
"26647" 1 -1 0 "unknown"
"26648" 1 -1 0 "unknown"
"26649" 1 -1 0 "unknown"
"26650" 6 188 2 "failure"
"26651" 1 190 4 "other"
"26652" 4 -1 0 "unknown"
"26653" 2 -1 0 "unknown"
"26654" 5 178 5 "failure"
"26655" 1 -1 0 "unknown"
"26656" 1 -1 0 "unknown"
"26657" 8 190 3 "success"
"26658" 6 153 26 "failure"
"26659" 1 -1 0 "unknown"
"26660" 4 196 1 "other"
"26661" 5 -1 0 "unknown"
"26662" 2 -1 0 "unknown"
"26663" 2 -1 0 "unknown"
"26664" 1 -1 0 "unknown"
"26665" 1 189 2 "failure"
"26666" 1 -1 0 "unknown"
"26667" 2 189 1 "failure"
"26668" 3 8 1 "failure"
"26669" 9 112 37 "other"
"26670" 3 -1 0 "unknown"
"26671" 2 -1 0 "unknown"
"26672" 2 164 2 "failure"
"26673" 2 174 3 "failure"
"26674" 1 -1 0 "unknown"
"26675" 3 -1 0 "unknown"
"26676" 2 -1 0 "unknown"
"26677" 1 -1 0 "unknown"
"26678" 1 -1 0 "unknown"
"26679" 2 -1 0 "unknown"
"26680" 2 -1 0 "unknown"
"26681" 1 122 1 "other"
"26682" 1 -1 0 "unknown"
"26683" 1 -1 0 "unknown"
"26684" 1 -1 0 "unknown"
"26685" 1 -1 0 "unknown"
"26686" 6 177 16 "other"
"26687" 2 -1 0 "unknown"
"26688" 2 164 1 "failure"
"26689" 1 -1 0 "unknown"
"26690" 1 -1 0 "unknown"
"26691" 1 -1 0 "unknown"
"26692" 1 -1 0 "unknown"
"26693" 1 -1 0 "unknown"
"26694" 1 -1 0 "unknown"
"26695" 2 -1 0 "unknown"
"26696" 1 -1 0 "unknown"
"26697" 3 185 7 "failure"
"26698" 1 -1 0 "unknown"
"26699" 1 -1 0 "unknown"
"26700" 3 -1 0 "unknown"
"26701" 3 -1 0 "unknown"
"26702" 4 -1 0 "unknown"
"26703" 2 -1 0 "unknown"
"26704" 2 177 2 "failure"
"26705" 2 181 4 "failure"
"26706" 2 167 1 "failure"
"26707" 3 183 3 "failure"
"26708" 2 -1 0 "unknown"
"26709" 2 -1 0 "unknown"
